id,genres,keywords,original_title,overview,popularity,vote_average,vote_count,title
4614,"['Thriller', 'Action', 'Drama']","['cia', 'usa president', 'based on novel or book', 'atomic bomb', 'spy', 'cold war', 'intelligence', 'chechnya', 'intelligence agency', 'nuclear explosion', 'terrorism', 'jack ryan', 'ex military', 'russian president', 'baltimore, maryland', 'cia analyst', 'intelligence analyst', 'arms inspection', 'imminent threat']",The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",23.499,6.349,1595,The Sum of All Fears
539649,"['Mystery', 'Thriller', 'Horror']","['remake', 'parenthood', 'woman director']",The Lie,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",30.715,6.348,653,The Lie
21705,"['Family', 'Animation']","['high school', 'friendship', 'diary', 'rivalry', 'based on toy', 'crush', 'female protagonist']",The Barbie Diaries,"This movie stars Barbie as a teenage girl, trying to deal with crushes, rivals and friendship as she tries to achieve her dream of working as a news anchor for her school's TV station. She doesn't always make the right decisions, but she's a nice enough character and considerably less ""perfect"" than she is portrayed in her other films.",17.094,6.348,358,The Barbie Diaries
18487,"['Crime', 'Thriller', 'Action']","['new york city', 'hostage', 'motorcycle crash', 'remake', 'new york subway', 'subway train', 'stock market', 'subway tunnel', 'aftercreditsstinger']",The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",21.547,6.348,2933,The Taking of Pelham 1 2 3
12201,"['Crime', 'Drama', 'Mystery', 'Thriller']","['assassination', 'senator', 'conspiracy theory', 'cover-up', 'murder', 'police officer', 'death of daughter', 'homicide detective', 'vigilantism', 'activist']",Edge of Darkness,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",19.813,6.348,1440,Edge of Darkness
9472,['Comedy'],"['underdog', 'sports', 'love at first sight', 'competition', 'gymnasium', 'bodyguard', 'oddball', 'cheerleader', 'cheerleading', 'sexual harassment', 'breaking the fourth wall', 'pirate', 'workout', 'megalomaniac', 'lgbt', 'sport competition', 'against the odds', 'mentor protégé relationship', 'weight loss', 'referee', 'aftercreditsstinger', 'duringcreditsstinger', 'guide book', 'dodgeball', 'instructional video', 'girl scouts', 'small business', 'handicapped', 'rules and regulations', 'food addiction']",DodgeBall: A True Underdog Story,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",29.478,6.348,3255,DodgeBall: A True Underdog Story
2026,"['Action', 'Thriller', 'Crime']","['kidnapping', 'fbi', 'police operation', 'home invasion', 'hostage situation', 'hostage negotiator']",Hostage,"When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",23.514,6.348,1511,Hostage
38357,"['Drama', 'Comedy', 'Romance']","['new york city', 'workaholic', 'tv ratings', 'television producer', 'work ethic', 'morning show', 'tv reporter', 'tv show in film', 'tv host', 'tv news anchor', 'city life']",Morning Glory,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",19.895,6.347,1394,Morning Glory
10847,"['Adventure', 'Drama', 'Thriller']","['rescue', 'exotic island', 'based on novel or book', 'pig', 'cadet', 'gang war', 'leader', 'stranded', 'pacific island', 'plane crash']",Lord of the Flies,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",21.736,6.347,511,Lord of the Flies
10543,['Thriller'],"['psychopath', 'father', 'loss of virginity', 'teenage girl', 'psychological thriller', 'home invasion', 'split personality', 'ax']",Fear,"Nicole Walker always dreamed of being swept away by someone special — someone strong, sexy and sensitive who would care for her more than anything else in the world. David is all that and more: a modern-day knight who charms and seduces her, body and soul. But her perfect boyfriend is not all he seems to be. His sweet facade masks a savage, dark side that will soon transform Nicole's dream into a nightmare.",22.143,6.347,715,Fear
9902,"['Horror', 'Thriller']","['life and death', 'loss of loved one', 'job interview', 'mountain', 'forest', 'west virginia', 'slasher', 'hillbilly', 'cannibal', 'car wreck', 'survival horror', 'voyeur', 'inbreed', 'road']",Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",52.776,6.346,2484,Wrong Turn
48231,"['Drama', 'Thriller']","['infidelity', 'based on novel or book', 'psychoanalysis', 'sigmund freud', 'biography', 'based on true story', 'cigar smoking', 'spanking', 'patient', 'carl jung']",A Dangerous Method,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",13.792,6.346,1946,A Dangerous Method
2075,"['Romance', 'Comedy', 'Crime']","['hitman', 'gangster', 'lovers', 'killer']",Prizzi's Honor,"Charley Partanna is a hitman who works for the Prizzis, one of the richest crime families in the US. When he sees Irene Walker, it's love at first sight. But he soon finds that she, too, is a killer for hire. Charley can overlook his suspicions, but he can't turn off his heart. And the couple must remember that even if they love each other, the Prizzis love only money.",12.993,6.345,341,Prizzi's Honor
798021,"['Comedy', 'Fantasy', 'Family']","['based on novel or book', 'holiday', 'christmas party', 'bullying', 'dysfunctional family', 'body-swap', 'family conflicts', 'swedish family', 'teen romance', 'family comedy', 'nuclear family']",Family Switch,"When the Walker family members switch bodies with each other during a rare planetary alignment, their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.",109.991,6.343,432,Family Switch
509967,"['Action', 'Comedy', 'Thriller']","['dictator', 'florence, italy', 'shootout', 'fictitious country', 'evil dictator', 'action packed', 'street shootout']",6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",51.935,6.345,4450,6 Underground
415401,"['Comedy', 'Drama']","['politics', 'gun', 'pregnancy', 'tragedy']",The Party,"Various individuals think they’re coming together for a party in a private home, but a series of revelations results in a huge crisis that throws their belief systems – and their values – into total disarray.",10.685,6.345,491,The Party
59981,"['Animation', 'Family', 'Fantasy']",['musical'],Legends of Oz: Dorothy's Return,"Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the tugboat join Dorothy on her latest magical journey through the colorful landscape of Oz to restore order and happiness to Emerald City.",13.607,6.33,353,Legends of Oz: Dorothy's Return
10611,"['Comedy', 'Drama']","['chicago, illinois', 'hairdresser', 'neighbor', 'debt', 'theft', 'inner city', 'meeting', 'ex-con', 'barbershop', 'hoodlum', 'loan shark', 'barber']",Barbershop,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",23.732,6.345,426,Barbershop
625450,"['Comedy', 'Drama', 'Romance']","['high school', 'romance', 'teen movie', 'insecurity']",Tall Girl,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",17.164,6.344,1800,Tall Girl
320028,['Comedy'],['woman director'],Il nome del figlio,"Paolo is an outgoing and handsome real estate broker married to Simona, a beautiful woman from the rough outskirts of Rome who has become an author of spicy bestsellers and is pregnant with their child. Betta, Paolo’s sister and her husband Sandro organise a dinner party with Paolo, Simona and their childhood friend, the eccentric musician Claudio. During the lively gathering Paolo reveals what he would like to name his son, causing reactions to steam up and a torrent of revelations to follow reaching climactic proportions.",5.874,6.3,321,An Italian Name
23631,"['Action', 'Comedy', 'Thriller']","['loss of loved one', 'illegal immigration', 'border patrol', 'immigration law', 'machete', 'politician', 'patrol', 'sniper rifle', 'hard to kill', 'brutal death']",Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",23.232,6.344,3099,Machete
1049,"['Drama', 'Thriller', 'Mystery', 'Romance']","['husband wife relationship', 'court case', 'war veteran', 'ku klux klan', 'southern usa', 'village life', 'return', 'peasant', 'suspicion of murder', 'gallows', 'violent husband', 'death sentence', 'agriculture', 'racial segregation', 'based on true story', 'hanging', 'post civil war', ""soldier's wife"", 'reconstruction era', 'imposter']",Sommersby,"Set in the South just after the US Civil War, Laurel Sommersby is just managing to work the farm without her husband, believed killed in battle. By all accounts, Jack Sommersby was not a pleasant man, thus when he suddenly returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart.",16.866,6.3,343,Sommersby
527660,['Drama'],"['high school', 'coming of age', 'teenage girl', 'catholic', 'masturbation', 'sexual awakening', 'woman director', 'based on short film']","Yes, God, Yes","Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",25.131,6.343,474,"Yes, God, Yes"
11215,"['Comedy', 'Drama', 'Romance']","['baby', 'yuppie', 'career woman', 'business woman', 'relationship problems', 'business consultant', 'adoptive mother', 'orphan', 'vermont', 'manhattan, new york city', 'starting over']",Baby Boom,The life of super-yuppie J.C. is thrown into turmoil when she inherits a baby from a distant relative.,14.285,6.3,341,Baby Boom
8960,"['Fantasy', 'Action']","[""love of one's life"", 'flying', 'alcohol', 'advertising expert', 'superhero', 'pokies', 'forbidden love', 'lovers', 'invulnerability', 'affection', 'alcoholism', 'los angeles, california', 'duringcreditsstinger']",Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",42.712,6.343,9105,Hancock
82675,"['Action', 'Crime', 'Thriller']","['kidnapping', 'fbi', 'turkey', 'police chase', 'teenage daughter', 'stealing a car', 'ex-husband ex-wife relationship', 'albanian', 'u.s. embassy']",Taken 2,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",47.313,6.342,6294,Taken 2
